Precinct,race,Registered,Dem,GOP,Ind,d_pct,agg_d_pct,good_precinct,turnout
21067C235,house076,532,175,138,0,0.5591054313099042,0.6457568446449177,FALSE,0.5883458646616542
21067C236,house088,495,157,172,0,0.47720364741641336,0.5163481464425512,FALSE,0.6646464646464646
21067C237,house088,726,238,247,0,0.49072164948453606,0.5163481464425512,FALSE,0.6680440771349863
21067C238,house088,991,299,253,0,0.5416666666666666,0.5163481464425512,TRUE,0.557013118062563
21067C239,house088,964,427,371,0,0.5350877192982456,0.5163481464425512,TRUE,0.8278008298755186
21073A101,house057,1095,436,351,0,0.554002541296061,0.5870022065777031,FALSE,0.7187214611872146
21073A106,house057,907,239,359,0,0.3996655518394649,0.5870022065777031,FALSE,0.659316427783903
21073A108,house057,1042,336,331,0,0.5037481259370314,0.5870022065777031,FALSE,0.6401151631477927
21073D101,house057,573,202,212,0,0.48792270531400966,0.5870022065777031,FALSE,0.7225130890052356
21073D102,house057,1005,335,321,0,0.510670731707317,0.5870022065777031,FALSE,0.6527363184079602
21073D103,house057,473,139,161,0,0.4633333333333333,0.5870022065777031,FALSE,0.6342494714587738
21073D104,house057,543,177,223,0,0.4425,0.5870022065777031,FALSE,0.7366482504604052
21073E101,house057,1119,426,347,0,0.5510996119016818,0.5870022065777031,FALSE,0.6907953529937444
21073E102,house057,1703,677,539,0,0.5567434210526315,0.5870022065777031,FALSE,0.714034057545508
21073F101,house057,681,183,251,0,0.4216589861751152,0.5870022065777031,FALSE,0.6372980910425844
21073F103,house057,813,240,255,0,0.48484848484848486,0.5870022065777031,FALSE,0.6088560885608856
21073F106,house057,654,228,196,0,0.5377358490566038,0.5870022065777031,FALSE,0.6483180428134556
21073F108,house057,1178,433,382,0,0.53128834355828225,0.5870022065777031,FALSE,0.6918505942275043
21077A101,house047,846,173,238,0,0.42092457420924573,0.37798430630530355,TRUE,0.4858156028368794
21077A102,house047,782,106,198,0,0.34868421052631576,0.37798430630530355,FALSE,0.3887468030690537
21077B101,house047,726,81,288,0,0.21951219512195122,0.37798430630530355,FALSE,0.5082644628099173
21077B102,house047,820,83,338,0,0.19714964370546317,0.37798430630530355,FALSE,0.5134146341463415
21077C101,house047,661,96,261,0,0.2689075630252101,0.37798430630530355,FALSE,0.540090771558245
21077C102,house047,838,113,292,0,0.27901234567901234,0.37798430630530355,FALSE,0.48329355608591884
21077D101,house047,766,120,306,0,0.28169014084507044,0.37798430630530355,FALSE,0.556135770234987
21077D102,house047,848,112,292,0,0.27722772277227725,0.37798430630530355,FALSE,0.47641509433962265
21079A101,house071,464,106,183,0,0.36678200692041524,0.35182416267942584,TRUE,0.6228448275862069
21079A103,house071,1025,223,389,0,0.36437908496732024,0.35182416267942584,TRUE,0.5970731707317073
21079A104,house071,1173,244,502,0,0.32707774798927614,0.35182416267942584,FALSE,0.6359761295822677
21079B101,house071,901,150,239,0,0.3856041131105398,0.35182416267942584,TRUE,0.43174250832408434
21079B102,house071,1054,215,434,0,0.3312788906009245,0.35182416267942584,FALSE,0.6157495256166983
